Id. del pedido;Fecha del pedido;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia
MX-2016-162992;18/11/2016;23/11/2016;Estándar;FA-14800;Florencio Anguiano;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-CO-10002286;Tecnología;Copiadoras;HP Fotocopiadora personal, 2;826.9428;1;0.002;362.7428
MX-2019-106719;23/6/2019;27/6/2019;Estándar;BH-12025;Berta Herrera;Cliente;Envigado;Antioquia;Colombia;Sur;MAT-SO-10000214;Material de oficina;Sobres;Ames Sobre de hebilla, Reciclado;80;2;0;12
MX-2016-166653;15/12/2016;21/12/2016;Estándar;DM-13660;Dora Morales;Cliente;Bello;Antioquia;Colombia;Sur;MOB-SI-10000743;Mobiliario;Sillas;Novimex Silla plegable, Ajustable;2824;5;0;28
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-SO-10003497;Material de oficina;Sobres;GlobeWeis Sobre de hebilla, Plateado;410;5;0;200
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-AC-10000370;Tecnología;Accesorios;Memorex Memoria USB, Programable;618;3;0;271.8
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-CA-10002107;Material de oficina;Carpetas;Wilson Jones Cubierta de carpeta, Reciclado;154;2;0;9.2
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;MOB-SI-10002932;Mobiliario;Sillas;Office Star Taburete, Negro;1143.4;1;0;68.6
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-SU-10000604;Material de oficina;Suministros;Acme Cizallas, Rectangular;1554;5;0;574
MX-2018-123386;20/9/2018;24/9/2018;Rápido;SG-20755;Serafín Girón;Empresa;Medellín;Antioquia;Colombia;Sur;MOB-LI-10002714;Mobiliario;Librerías;Sauder Librería, Negro;3951.2;4;0;552.8
MX-2018-113824;27/4/2018;29/4/2018;Urgente;AP-10060;Alan Pérez;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;TEC-AC-10004683;Tecnología;Accesorios;Belkin Tarjeta de memoria, Económico;3061.6;4;0;581.6
MX-2018-113824;27/4/2018;29/4/2018;Urgente;AP-10060;Alan Pérez;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;MOB-LI-10001117;Mobiliario;Librerías;Dania Librería clásica, Negro;24726.6;9;0;9147.6
MX-2016-138002;11/11/2016;16/11/2016;Rápido;KA-17350;Kristina Arroyo;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-CA-10003188;Material de oficina;Carpetas;Avery Perforador, Duradero;391.6;2;0;109.6
MX-2016-138002;11/11/2016;16/11/2016;Rápido;KA-17350;Kristina Arroyo;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-EL-10003502;Material de oficina;Electrodomésticos;KitchenAid Frigorífico, Plateado;31721.4;9;0;8564.4
MX-2016-138002;11/11/2016;16/11/2016;Rápido;KA-17350;Kristina Arroyo;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-AL-10000423;Material de oficina;Almacenamiento;Smead Bandejas, Tamaño completo;646.8;2;0;239.2
MX-2016-138002;11/11/2016;16/11/2016;Rápido;KA-17350;Kristina Arroyo;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-CA-10003624;Material de oficina;Carpetas;Avery Carpeta, Transparente;576.8;7;0;120.4
MX-2019-157518;31/5/2019;2/6/2019;Urgente;JO-16735;Jeremías Orozco;Cliente;Medellín;Antioquia;Colombia;Sur;MOB-LI-10002714;Mobiliario;Librerías;Sauder Librería, Negro;2963.4;3;0;414.6
MX-2018-125563;15/11/2018;20/11/2018;Estándar;NC-19150;Nadia Calderón;Cliente;Bello;Antioquia;Colombia;Sur;MAT-CA-10003527;Material de oficina;Carpetas;Avery Cubierta de carpeta, Duradero;251.4;3;0;93
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-CA-10003787;Material de oficina;Carpetas;Wilson Jones Anillas, Reciclado;65.2;2;0;17.6
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;TEC-TE-10002034;Tecnología;Teléfonos;Nokia Amplificador de señal, Tamaños variados;3716;4;0;1597.6
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-CA-10001945;Material de oficina;Carpetas;Acco Perforador, Transparente;591.6;3;0;100.2
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-AL-10002814;Material de oficina;Almacenamiento;Tenex Archivador móvil, Azul;2682.6;3;0;106.8
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;MOB-LI-10003828;Mobiliario;Librerías;Sauder Vitrina, Blanco;3384;3;0;642.6
MX-2019-108280;11/4/2019;17/4/2019;Estándar;EN-14020;Elvira Nieves;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-GR-10000248;Material de oficina;Grapas;Stockwell Grapadoras, Tamaños variados;556;5;0;205
MX-2019-167514;10/1/2019;13/1/2019;Rápido;EM-13855;Elías Macías;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-TE-10003910;Tecnología;Teléfonos;Nokia Teléfono inteligente, Azul;1642;2;0;262.4
MX-2017-150560;22/9/2017;27/9/2017;Estándar;MM-18715;Melis Montes;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-CO-10003950;Tecnología;Copiadoras;Sharp Fotocopiadora, Digital;4771.2384;3;0.002;1472.4384
MX-2017-150560;22/9/2017;27/9/2017;Estándar;MM-18715;Melis Montes;Empresa;Medellín;Antioquia;Colombia;Sur;MOB-LI-10001625;Mobiliario;Librerías;Dania Librería, Convencional;1621.2;2;0;470
MX-2017-150560;22/9/2017;27/9/2017;Estándar;MM-18715;Melis Montes;Empresa;Medellín;Antioquia;Colombia;Sur;MOB-LI-10002379;Mobiliario;Librerías;Bush Biblioteca, Convencional;7286.4;3;0;1894.2
MX-2017-150560;22/9/2017;27/9/2017;Estándar;MM-18715;Melis Montes;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-CA-10004470;Material de oficina;Carpetas;Ibico Carpeta, Reciclado;211.2;2;0;82
MX-2019-131765;15/8/2019;18/8/2019;Rápido;NL-19105;Naiara Laboy;Cliente;Medellín;Antioquia;Colombia;Sur;TEC-AC-10004607;Tecnología;Accesorios;Belkin Router, Blanco;5131.2;3;0;0
MX-2019-131765;15/8/2019;18/8/2019;Rápido;NL-19105;Naiara Laboy;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-SO-10001401;Material de oficina;Sobres;Ames Sobre de tipo Manila, Rojo;1129.2;6;0;90
MX-2019-131765;15/8/2019;18/8/2019;Rápido;NL-19105;Naiara Laboy;Cliente;Medellín;Antioquia;Colombia;Sur;MAT-ET-10002945;Material de oficina;Etiquetas;Harbour Creations Etiquetas extraíbles, Ajustable;110;2;0;37.2
MX-2019-131765;15/8/2019;18/8/2019;Rápido;NL-19105;Naiara Laboy;Cliente;Medellín;Antioquia;Colombia;Sur;TEC-AC-10001024;Tecnología;Accesorios;Logitech Router, Programable;11611.6;7;0;4527.6
MX-2019-131765;15/8/2019;18/8/2019;Rápido;NL-19105;Naiara Laboy;Cliente;Medellín;Antioquia;Colombia;Sur;MOB-MO-10002171;Mobiliario;Mobiliario;Deflect-O Tope para puertas, Duradero;1366;5;0;614
MX-2018-133585;6/9/2018;10/9/2018;Estándar;AP-11485;Aniceto Pérez;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;MAT-PA-10001804;Material de oficina;Papel;Eaton Cuaderno, Reciclado;883;5;0;114
MX-2017-144778;10/8/2017;16/8/2017;Estándar;AV-10825;Amelia Vega;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-AL-10004137;Material de oficina;Almacenamiento;Fellowes Archivador móvil, Azul;5492.4;6;0;768
MX-2019-103681;9/4/2019;16/4/2019;Estándar;MM-18175;Maciela Mata;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;MAT-AL-10000561;Material de oficina;Almacenamiento;Smead Archivador móvil, Azul;2568;3;0;307.8
MX-2019-103681;9/4/2019;16/4/2019;Estándar;MM-18175;Maciela Mata;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;TEC-TE-10001830;Tecnología;Teléfonos;Samsung Teléfono inteligente, Tamaños variados;1681.2;2;0;369.6
MX-2019-103681;9/4/2019;16/4/2019;Estándar;MM-18175;Maciela Mata;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;MAT-ET-10003377;Material de oficina;Etiquetas;Avery Etiquetas extraíbles, Duradero;222.6;3;0;39.6
MX-2019-103681;9/4/2019;16/4/2019;Estándar;MM-18175;Maciela Mata;Pequeña empresa;Medellín;Antioquia;Colombia;Sur;MAT-CA-10004107;Material de oficina;Carpetas;Avery Separadores, Reciclado;178.4;4;0;45.6
MX-2017-101560;10/10/2017;16/10/2017;Estándar;CO-13105;Cosme Ojeda;Empresa;Medellín;Antioquia;Colombia;Sur;MAT-AR-10004686;Material de oficina;Arte;Binney & Smith Bolígrafos, Azul;716.4;9;0;41.4
MX-2017-101560;10/10/2017;16/10/2017;Estándar;CO-13105;Cosme Ojeda;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-CO-10004259;Tecnología;Copiadoras;Brother Fotocopiadora personal, 2;2852.0844;3;0.002;651.2844
MX-2017-101560;10/10/2017;16/10/2017;Estándar;CO-13105;Cosme Ojeda;Empresa;Medellín;Antioquia;Colombia;Sur;TEC-CO-10001712;Tecnología;Copiadoras;Brother Fotocopiadora, Digital;1742.7076;1;0.002;834.5076
MX-2019-135202;25/11/2019;1/12/2019;Estándar;BS-11785;Baltasar Santillán;Cliente;Medellín;Antioquia;Colombia;Sur;MOB-LI-10003192;Mobiliario;Librerías;Ikea Biblioteca, Blanco;7318.2;3;0;1463.4
MX-2018-118577;16/4/2018;22/4/2018;Estándar;DL-13240;Dánae Lebrón;Pequeña empresa;Antofagasta;Antofagasta;Chile;Sur;TEC-CO-10001174;Tecnología;Copiadoras;Hewlett Fax, 2;6385.6032;3;0.002;3186.4032
MX-2018-118577;16/4/2018;22/4/2018;Estándar;DL-13240;Dánae Lebrón;Pequeña empresa;Antofagasta;Antofagasta;Chile;Sur;MAT-AL-10004960;Material de oficina;Almacenamiento;Smead Casilleros, Metal;1316.6;1;0;52.6
MX-2018-118577;16/4/2018;22/4/2018;Estándar;DL-13240;Dánae Lebrón;Pequeña empresa;Antofagasta;Antofagasta;Chile;Sur;MAT-SU-10003430;Material de oficina;Suministros;Acme Cúter, Acero;744;3;0;111.6
MX-2018-118577;16/4/2018;22/4/2018;Estándar;DL-13240;Dánae Lebrón;Pequeña empresa;Antofagasta;Antofagasta;Chile;Sur;TEC-AC-10000802;Tecnología;Accesorios;Enermax Teclado, Blanco;2167.2;4;0;216
MX-2017-103947;11/11/2017;17/11/2017;Estándar;PO-20110;Pío Olivares;Cliente;Calama;Antofagasta;Chile;Sur;MOB-MO-10001015;Mobiliario;Mobiliario;Rubvermaid Bombilla, Duradero;211.6;2;0;44.4
US-2016-105760;13/1/2016;17/1/2016;Estándar;GA-15175;Germán Altamira;Pequeña empresa;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-SU-10003413;Material de oficina;Suministros;Elite Regla, Acero;264;5;0.4;-80
US-2019-150665;7/10/2019;13/10/2019;Estándar;CC-12910;Concordia Cuéllar;Pequeña empresa;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-CA-10001680;Material de oficina;Carpetas;Wilson Jones Encuadernadora, Reciclado;394.56;2;0.4;-217.04
MX-2018-163853;20/9/2018;25/9/2018;Estándar;EA-14170;Estela Alonso;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MOB-SI-10001995;Mobiliario;Sillas;Harbour Creations Silla plegable, 2;801.12;2;0.4;93.12
MX-2018-163853;20/9/2018;25/9/2018;Estándar;EA-14170;Estela Alonso;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-AL-10002814;Material de oficina;Almacenamiento;Tenex Archivador móvil, Azul;1073.04;2;0.4;-644.16
MX-2018-163853;20/9/2018;25/9/2018;Estándar;EA-14170;Estela Alonso;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-AR-10002164;Material de oficina;Arte;Binney & Smith Bolígrafos, Tamaños variados;302.4;5;0.4;-5.6
US-2017-149517;20/7/2017;24/7/2017;Estándar;ER-14305;Enric Ruiz;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;TEC-AC-10002497;Tecnología;Accesorios;Enermax Ratón, Negro;486;3;0.4;-145.8
US-2019-134698;24/12/2019;31/12/2019;Estándar;DS-13165;Dana Sandoval;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-AL-10004490;Material de oficina;Almacenamiento;Rogers Estanterías, Metal;1713.6;7;0.4;-343
US-2019-134698;24/12/2019;31/12/2019;Estándar;DS-13165;Dana Sandoval;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-SO-10002231;Material de oficina;Sobres;GlobeWeis Cierre adhesivo, 50;598.92;7;0.4;89.32
US-2019-134698;24/12/2019;31/12/2019;Estándar;DS-13165;Dana Sandoval;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-AL-10001063;Material de oficina;Almacenamiento;Fellowes Bandejas, Metal;451.68;2;0.4;-218.32
US-2019-134698;24/12/2019;31/12/2019;Estándar;DS-13165;Dana Sandoval;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;TEC-AC-10001693;Tecnología;Accesorios;SanDisk Memoria USB, Programable;492.48;3;0.4;-82.32
US-2019-102106;30/6/2019;3/7/2019;Urgente;CS-12655;Cintia Salgado;Pequeña empresa;San José de Guanipa;Anzoátegui;Venezuela;Sur;MOB-ME-10002049;Mobiliario;Mesas;Lesro Mesa de conferencias, Negro;5145.48;3;0.7;-7203.72
US-2019-102106;30/6/2019;3/7/2019;Urgente;CS-12655;Cintia Salgado;Pequeña empresa;San José de Guanipa;Anzoátegui;Venezuela;Sur;MOB-MO-10004543;Mobiliario;Mobiliario;Advantus Bandeja apiladora, Negro;210.96;2;0.4;-14.24
US-2017-120838;24/7/2017;27/7/2017;Urgente;DC-13465;Débora Cabrera;Cliente;San José de Guanipa;Anzoátegui;Venezuela;Sur;MAT-SO-10004670;Material de oficina;Sobres;Jiffy Paquetes, Plateado;1424.52;9;0.4;-523.08
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;MAT-EL-10002160;Material de oficina;Electrodomésticos;KitchenAid Microondas, Negro;4130;2;0;1362.8
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;MAT-SU-10000351;Material de oficina;Suministros;Stiletto Tijeras, Industrial;168.2;1;0;53.8
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;MAT-SO-10003285;Material de oficina;Sobres;Jiffy Cierre adhesivo, Rojo;314;2;0;59.6
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;TEC-CO-10003478;Tecnología;Copiadoras;Hewlett Fotocopiadora personal, Rojo;2843.7012;3;0.002;221.7012
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;MOB-LI-10003530;Mobiliario;Librerías;Sauder Biblioteca, Metal;7741.8;3;0;1857.6
MX-2019-138982;19/6/2019;25/6/2019;Estándar;LT-17935;Luís Tejada;Cliente;Arauca;Arauca;Colombia;Sur;MAT-AR-10004588;Material de oficina;Arte;Boston Rotuladores, Al por mayor;177.6;1;0;24.8
US-2016-113348;27/10/2016;29/10/2016;Rápido;IO-16315;Imanol Orellana;Cliente;Arequipa;Arequipa;Perú;Sur;MAT-PA-10001037;Material de oficina;Papel;Xerox Papel de tipo pergamino, Multicolor;176.04;3;0.4;-82.56
US-2016-113348;27/10/2016;29/10/2016;Rápido;IO-16315;Imanol Orellana;Cliente;Arequipa;Arequipa;Perú;Sur;MAT-PA-10003747;Material de oficina;Papel;SanDisk Papel de tipo pergamino, Multicolor;217.44;3;0.4;28.44
US-2016-113348;27/10/2016;29/10/2016;Rápido;IO-16315;Imanol Orellana;Cliente;Arequipa;Arequipa;Perú;Sur;MAT-PA-10000553;Material de oficina;Papel;SanDisk Agenda, Premium;190.56;2;0.4;-25.44
US-2016-113348;27/10/2016;29/10/2016;Rápido;IO-16315;Imanol Orellana;Cliente;Arequipa;Arequipa;Perú;Sur;MAT-EL-10000110;Material de oficina;Electrodomésticos;Cuisinart Frigorífico, Plateado;5961.96;3;0.4;-795.24
MX-2019-159597;20/11/2019;25/11/2019;Estándar;VV-21550;Victoria Valdivia;Pequeña empresa;Arequipa;Arequipa;Perú;Sur;MAT-GR-10003379;Material de oficina;Grapas;Stockwell Grapas, Tamaños variados;31.44;1;0.4;3.04
MX-2019-159597;20/11/2019;25/11/2019;Estándar;VV-21550;Victoria Valdivia;Pequeña empresa;Arequipa;Arequipa;Perú;Sur;MAT-AL-10004582;Material de oficina;Almacenamiento;Eldon Carpetas, Industrial;349.2;5;0.4;-104.8
MX-2017-105648;16/2/2017;18/2/2017;Urgente;LV-18145;Lidia Villaseñor;Cliente;Arica;Arica y Parinacota;Chile;Sur;TEC-AC-10002880;Tecnología;Accesorios;Logitech Teclado, Económico;3381;7;0;844.2
MX-2016-146577;7/12/2016;12/12/2016;Estándar;KS-17320;Karina Suárez;Pequeña empresa;Arica;Arica y Parinacota;Chile;Sur;MAT-PA-10003841;Material de oficina;Papel;Green Bar Resma, Paquete de 12;678;3;0;94.8
MX-2019-154739;4/7/2019;7/7/2019;Rápido;RC-20440;Reinaldo Córdova;Empresa;Artemisa;Artemisa;Cuba;Caribe;MOB-ME-10001663;Mobiliario;Mesas;Chromcraft Mesa de café, Rectangular;5293.2;3;0;2646.6
MX-2019-154739;4/7/2019;7/7/2019;Rápido;RC-20440;Reinaldo Córdova;Empresa;Artemisa;Artemisa;Cuba;Caribe;MOB-LI-10001049;Mobiliario;Librerías;Ikea Librería, Blanco;3336;4;0;1067.2
MX-2019-154739;4/7/2019;7/7/2019;Rápido;RC-20440;Reinaldo Córdova;Empresa;Artemisa;Artemisa;Cuba;Caribe;MAT-GR-10000408;Material de oficina;Grapas;Advantus Cintas de goma, Paquete de 12;427.2;4;0;4
MX-2017-151211;14/9/2017;19/9/2017;Estándar;AA-10390;Arturo Anguiano;Cliente;Artemisa;Artemisa;Cuba;Caribe;MAT-SO-10003386;Material de oficina;Sobres;Kraft Sobres de uso interno, Rojo;336.4;1;0;148
MX-2016-108504;13/12/2016;18/12/2016;Estándar;AL-10240;Adolfo Lira;Cliente;Artemisa;Artemisa;Cuba;Caribe;TEC-CO-10001712;Tecnología;Copiadoras;Brother Fotocopiadora, Digital;3485.4152;2;0.002;1669.0152
MX-2016-108504;13/12/2016;18/12/2016;Estándar;AL-10240;Adolfo Lira;Cliente;Artemisa;Artemisa;Cuba;Caribe;MAT-SO-10002541;Material de oficina;Sobres;Cameo Cierre adhesivo, Rojo;163.6;1;0;40.8
MX-2018-131919;23/11/2018;28/11/2018;Estándar;AP-11230;Ara Puente;Cliente;Artemisa;Artemisa;Cuba;Caribe;MAT-AR-10002932;Material de oficina;Arte;Binney & Smith Libreta de dibujo, Azul;1235.2;4;0;332.8
MX-2018-131919;23/11/2018;28/11/2018;Estándar;AP-11230;Ara Puente;Cliente;Artemisa;Artemisa;Cuba;Caribe;MAT-CA-10004778;Material de oficina;Carpetas;Cardinal Encuadernadora, Transparente;2297.4;7;0;642.6
MX-2017-161872;22/2/2017;27/2/2017;Estándar;AB-10645;Alexia Bonilla;Cliente;Artemisa;Artemisa;Cuba;Caribe;TEC-AC-10002787;Tecnología;Accesorios;Logitech Tarjeta de memoria, Programable;2097.6;3;0;188.4
MX-2017-132724;6/11/2017;9/11/2017;Urgente;JS-16915;Josué Solórzano;Cliente;Artemisa;Artemisa;Cuba;Caribe;MOB-MO-10004653;Mobiliario;Mobiliario;Eldon Marco, Surtido;1550.8;2;0;92.8
MX-2017-132724;6/11/2017;9/11/2017;Urgente;JS-16915;Josué Solórzano;Cliente;Artemisa;Artemisa;Cuba;Caribe;MAT-PA-10001901;Material de oficina;Papel;Green Bar Agenda, Paquete de 12;1489.6;8;0;580.8
MX-2018-132171;26/12/2018;30/12/2018;Estándar;AO-10255;Adolfo Ojeda;Pequeña empresa;Artemisa;Artemisa;Cuba;Caribe;TEC-TE-10003490;Tecnología;Teléfonos;Motorola Teléfono de oficina, Tamaños variados;1989.6;4;0;954.4
MX-2019-119865;29/10/2019;2/11/2019;Rápido;LG-17815;Lorena Garay;Cliente;Asunción;Asunción;Paraguay;Sur;MAT-CA-10002265;Material de oficina;Carpetas;Acco Encuadernadora, Transparente;3033;9;0;606.6
MX-2019-119865;29/10/2019;2/11/2019;Rápido;LG-17815;Lorena Garay;Cliente;Asunción;Asunción;Paraguay;Sur;MOB-LI-10003247;Mobiliario;Librerías;Safco Librería, Negro;2004.4;2;0;821.6
MX-2016-151498;12/11/2016;16/11/2016;Estándar;BM-11920;Benito Marcos;Cliente;Copiapó;Atacama;Chile;Sur;MOB-SI-10003743;Mobiliario;Sillas;Novimex Estora, Ajustable;784.4;2;0;86
MX-2019-151470;21/4/2019;24/4/2019;Urgente;CC-12370;Cándida Celaya;Cliente;Copiapó;Atacama;Chile;Sur;MOB-SI-10000442;Mobiliario;Sillas;Novimex Mecedora, Ajustable;8035.2;9;0;802.8
MX-2018-117471;15/8/2018;19/8/2018;Rápido;AS-10330;Armando Sánchez;Cliente;Soledad;Atlántico;Colombia;Sur;MAT-EL-10001811;Material de oficina;Electrodomésticos;KitchenAid Frigorífico, Blanco;10521.6;3;0;0
MX-2018-117471;15/8/2018;19/8/2018;Rápido;AS-10330;Armando Sánchez;Cliente;Soledad;Atlántico;Colombia;Sur;MAT-SO-10004670;Material de oficina;Sobres;Jiffy Paquetes, Plateado;1846.6;7;0;331.8
MX-2018-117471;15/8/2018;19/8/2018;Rápido;AS-10330;Armando Sánchez;Cliente;Soledad;Atlántico;Colombia;Sur;MAT-GR-10000751;Material de oficina;Grapas;Accos Cintas de goma, Metal;336;3;0;97.2
MX-2018-169593;15/10/2018;20/10/2018;Rápido;GC-15520;Gregorio Cuéllar;Cliente;Malambo;Atlántico;Colombia;Sur;MOB-MO-10004653;Mobiliario;Mobiliario;Eldon Marco, Surtido;3101.6;4;0;185.6
MX-2018-145023;8/10/2018;13/10/2018;Rápido;LA-17710;Luciano Alonzo;Cliente;Barranquilla;Atlántico;Colombia;Sur;TEC-TE-10004010;Tecnología;Teléfonos;Cisco Teléfono inteligente, Tamaños variados;2826.6;3;0;649.8
MX-2018-145023;8/10/2018;13/10/2018;Rápido;LA-17710;Luciano Alonzo;Cliente;Barranquilla;Atlántico;Colombia;Sur;TEC-CO-10003633;Tecnología;Copiadoras;HP Fotocopiadora con fax, Digital;6887.3976;6;0.002;124.1976
MX-2018-145023;8/10/2018;13/10/2018;Rápido;LA-17710;Luciano Alonzo;Cliente;Barranquilla;Atlántico;Colombia;Sur;MAT-PA-10003911;Material de oficina;Papel;SanDisk Recordadores, Premium;452.8;4;0;108
MX-2018-145023;8/10/2018;13/10/2018;Rápido;LA-17710;Luciano Alonzo;Cliente;Barranquilla;Atlántico;Colombia;Sur;MOB-SI-10001354;Mobiliario;Sillas;Office Star Taburete, Ajustable;7057.2;6;0;1482
MX-2018-145023;8/10/2018;13/10/2018;Rápido;LA-17710;Luciano Alonzo;Cliente;Barranquilla;Atlántico;Colombia;Sur;MAT-SU-10003623;Material de oficina;Suministros;Fiskars Cizallas, Industrial;656.8;2;0;328.4
MX-2016-165526;22/1/2016;26/1/2016;Estándar;LC-17965;Lola Crespo;Empresa;Soledad;Atlántico;Colombia;Sur;MOB-SI-10000486;Mobiliario;Sillas;Novimex Silla plegable, Rojo;2192.8;4;0;0
MX-2016-165526;22/1/2016;26/1/2016;Estándar;LC-17965;Lola Crespo;Empresa;Soledad;Atlántico;Colombia;Sur;TEC-AC-10001341;Tecnología;Accesorios;SanDisk Teclado, Negro;1089.2;2;0;272
MX-2018-141642;9/6/2018;13/6/2018;Estándar;LA-17395;Leandro Armendáriz;Empresa;Barranquilla;Atlántico;Colombia;Sur;MAT-AR-10001090;Material de oficina;Arte;Stanley Libreta de dibujo, Al por mayor;2086;7;0;625.8
MX-2018-141642;9/6/2018;13/6/2018;Estándar;LA-17395;Leandro Armendáriz;Empresa;Barranquilla;Atlántico;Colombia;Sur;MOB-MO-10003281;Mobiliario;Mobiliario;Rubvermaid Marco, Negro;6593.4;9;0;988.2
MX-2018-117793;12/3/2018;17/3/2018;Estándar;IS-16240;Isidoro Salas;Empresa;Barranquilla;Atlántico;Colombia;Sur;MAT-SU-10002012;Material de oficina;Suministros;Elite Regla, Rectangular;140;2;0;30.8
MX-2019-159352;15/7/2019;17/7/2019;Rápido;CM-12760;Clemencia Mendoza;Empresa;Soledad;Atlántico;Colombia;Sur;MAT-SU-10003694;Material de oficina;Suministros;Kleencut Cúter, Industrial;725.4;3;0;195.6
MX-2017-132997;30/10/2017;4/11/2017;Estándar;CL-12205;Camilo Laderas;Cliente;Barranquilla;Atlántico;Colombia;Sur;MOB-MO-10004474;Mobiliario;Mobiliario;Deflect-O Marco de foto, Negro;2768;8;0;635.2
MX-2017-132997;30/10/2017;4/11/2017;Estándar;CL-12205;Camilo Laderas;Cliente;Barranquilla;Atlántico;Colombia;Sur;TEC-AC-10004877;Tecnología;Accesorios;Memorex Teclado, Económico;475.6;1;0;109.2
MX-2017-132997;30/10/2017;4/11/2017;Estándar;CL-12205;Camilo Laderas;Cliente;Barranquilla;Atlántico;Colombia;Sur;MAT-AR-10003773;Material de oficina;Arte;Boston Sacapuntas, Tamaños variados;428.4;2;0;0
MX-2019-162565;6/12/2019;11/12/2019;Estándar;FB-14980;Fuensanta Barrios;Cliente;Barranquilla;Atlántico;Colombia;Sur;TEC-TE-10000005;Tecnología;Teléfonos;Nokia Base de audio, Tamaños variados;2261.2;2;0;972
MX-2019-162565;6/12/2019;11/12/2019;Estándar;FB-14980;Fuensanta Barrios;Cliente;Barranquilla;Atlántico;Colombia;Sur;MAT-AR-10003711;Material de oficina;Arte;Stanley Rotuladores, Al por mayor;449.4;3;0;184.2
MX-2018-147522;2/2/2018;8/2/2018;Estándar;AT-10600;Albertina Tamayo;Empresa;Barranquilla;Atlántico;Colombia;Sur;MAT-GR-10000260;Material de oficina;Grapas;OIC Pasadores, Tamaños variados;247.2;3;0;12
